ts,price,Q,C,P_BE,phase,stage,H,F,tau,p_lock,next_ladder_idx,TP_base,btd_armed,sah_armed
2025-11-28 19:13:00+00:00,459.04,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:14:00+00:00,459.25,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:15:00+00:00,459.26,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:16:00+00:00,458.77,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:17:00+00:00,458.55,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:18:00+00:00,458.96,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:19:00+00:00,459.66,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:20:00+00:00,459.94,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:21:00+00:00,460.99,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:22:00+00:00,460.61,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:23:00+00:00,460.36,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:24:00+00:00,460.67,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:25:00+00:00,461.09,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:26:00+00:00,460.7,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:27:00+00:00,460.8,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:28:00+00:00,461.06,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:29:00+00:00,461.35,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:30:00+00:00,461.48,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:31:00+00:00,460.25,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:32:00+00:00,459.87,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:33:00+00:00,459.64,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:34:00+00:00,459.84,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:35:00+00:00,460.32,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:36:00+00:00,460.42,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:37:00+00:00,460.77,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:38:00+00:00,461.05,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:39:00+00:00,460.92,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:40:00+00:00,460.87,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:41:00+00:00,460.8,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:42:00+00:00,460.86,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:43:00+00:00,460.53,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:44:00+00:00,460.58,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:45:00+00:00,460.74,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:46:00+00:00,460.53,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:47:00+00:00,460.64,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:48:00+00:00,460.85,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:49:00+00:00,460.97,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:50:00+00:00,460.4,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:51:00+00:00,460.71,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:52:00+00:00,460.37,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:53:00+00:00,460.52,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:54:00+00:00,460.66,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:55:00+00:00,460.9,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:56:00+00:00,460.81,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:57:00+00:00,460.65,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:58:00+00:00,460.74,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 19:59:00+00:00,460.74,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:00:00+00:00,460.48,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:01:00+00:00,458.94,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:02:00+00:00,459.52,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:03:00+00:00,460.03,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:04:00+00:00,459.69,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:05:00+00:00,459.08,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:06:00+00:00,459.0,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:07:00+00:00,458.69,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:08:00+00:00,459.1,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:09:00+00:00,459.13,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:10:00+00:00,459.39,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:11:00+00:00,458.63,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:12:00+00:00,458.91,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:13:00+00:00,458.95,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:14:00+00:00,459.31,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:15:00+00:00,458.94,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:16:00+00:00,459.77,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:17:00+00:00,459.66,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:18:00+00:00,459.64,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:19:00+00:00,461.01,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:20:00+00:00,460.8,0.7868354044846986,360.5180526315789,458.6460262289328,ACCUMULATE,0,,458.8753492420472,0.0,0.0,2,467.81894675351145,False,False
2025-11-28 20:21:00+00:00,462.88,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:22:00+00:00,462.75,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:23:00+00:00,463.95,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:24:00+00:00,462.69,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:25:00+00:00,462.7,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:26:00+00:00,462.44,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:27:00+00:00,462.52,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:28:00+00:00,462.19,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:29:00+00:00,462.75,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:30:00+00:00,463.21,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:31:00+00:00,463.13,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:32:00+00:00,462.68,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:33:00+00:00,462.25,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:34:00+00:00,462.96,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:35:00+00:00,463.0,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:36:00+00:00,463.21,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:37:00+00:00,463.0,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:38:00+00:00,463.59,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:39:00+00:00,463.38,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:40:00+00:00,462.76,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:41:00+00:00,463.05,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:42:00+00:00,462.89,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:43:00+00:00,462.92,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:44:00+00:00,462.26,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:45:00+00:00,461.85,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:46:00+00:00,462.51,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:47:00+00:00,462.89,0.13841673402947727,63.221052631578914,457.2014894894891,ACCUMULATE,0,,457.43009023423383,0.0,0.0,2,466.3455192792789,False,False
2025-11-28 20:48:00+00:00,461.94,0.0,0.0,,ACCUMULATE,0,,,0.0,0.0,2,466.3455192792789,False,False
